4.154,-16.959
4.386,-16.907
4.618,-16.855
4.85,-16.803
5.082,-16.752
5.314,-16.7
5.547,-16.648
5.779,-16.596
6.011,-16.544
6.243,-16.492
6.475,-16.44
6.707,-16.389
6.939,-16.337
7.171,-16.285
7.403,-16.233
7.635,-16.181
7.868,-16.129
8.1,-16.078
8.332,-16.026
8.564,-15.974
8.796,-15.922
9.028,-15.87
9.26,-15.818
9.492,-15.766
9.724,-15.715
9.957,-15.663
10.189,-15.611
10.421,-15.559
10.653,-15.507
10.885,-15.455
11.117,-15.403
11.349,-15.352
11.581,-15.3
11.813,-15.248
12.045,-15.196
12.278,-15.144
12.51,-15.092
12.742,-15.04
12.974,-14.989
13.206,-14.937
13.438,-14.885
13.67,-14.833
13.902,-14.781
14.134,-14.729
14.366,-14.678
14.599,-14.626
14.831,-14.574
15.063,-14.522
15.295,-14.47
15.527,-14.418
15.759,-14.366
15.991,-14.315
16.223,-14.263
16.455,-14.211
16.687,-14.159
16.92,-14.107
17.152,-14.055
17.384,-14.003
17.616,-13.952
17.848,-13.9
18.08,-13.848
18.312,-13.779
18.544,-13.543
18.776,-13.308
19.008,-13.072
19.241,-12.837
19.473,-12.602
19.705,-12.366
19.937,-12.131
20.169,-11.896
20.401,-11.66
20.633,-11.425
20.865,-11.189
21.097,-10.954
21.329,-10.719
21.562,-10.483
21.794,-10.248
22.026,-10.012
22.258,-9.777
22.49,-9.542
22.722,-9.306
22.954,-9.071
23.186,-8.835
23.418,-8.6
23.65,-8.365
23.882,-8.129
24.115,-7.894
24.347,-7.659
24.579,-7.423
24.811,-7.188
25.043,-6.952
25.275,-6.717
25.507,-6.482
25.739,-6.246
25.971,-6.011
26.203,-5.775
26.436,-5.54
26.668,-5.305
26.9,-5.069
27.132,-4.834
27.364,-4.599
27.596,-4.363
27.828,-4.128
28.06,-3.892
28.292,-3.657
28.524,-3.422
28.757,-3.186
28.989,-2.951
29.221,-2.715
29.453,-2.48
29.685,-2.245
29.917,-2.009
30.149,-1.774
30.381,-1.539
30.613,-1.303
30.845,-1.068
31.078,-0.832
31.31,-0.597
31.542,-0.362
31.774,-0.126
32.006,0.109
32.238,0.345
32.47,0.58
32.702,0.815
32.934,1.042
33.166,1.268
33.399,1.495
33.631,1.722
33.863,1.948
34.095,2.175
34.327,2.401
34.559,2.628
34.791,2.855
35.023,3.081
35.255,3.308
35.488,3.534
35.72,3.761
35.952,3.988
36.184,4.214
36.416,4.441
36.648,4.667
36.88,4.894
37.112,5.121
37.344,5.347
37.576,5.574
37.809,5.8
38.041,6.027
38.273,6.253
38.505,6.48
38.737,6.707
38.969,6.933
39.201,7.16
39.433,7.386
39.665,7.613
39.897,7.84
40.13,8.066
40.362,8.293
40.594,8.519
40.826,8.746
41.058,8.973
41.29,9.199
41.522,9.426
41.754,9.652
41.986,9.879
42.218,10.105
42.451,10.332
42.683,10.559
42.915,10.785
43.147,11.012
43.379,11.238
43.611,11.465
43.843,11.692
44.075,11.918
44.307,12.145
44.539,12.371
44.772,12.598
45.004,12.825
45.236,13.051
45.468,13.278
45.7,13.504
45.932,13.731
46.164,13.958
46.396,14.037
46.628,14.103
46.86,14.17
47.093,14.237
47.325,14.304
47.557,14.37
47.789,14.437
48.021,14.504
48.253,14.571
48.485,14.637
48.717,14.704
48.949,14.771
49.181,14.838
49.414,14.904
49.646,14.971
49.878,15.038
50.11,15.105
50.342,15.171
50.574,15.238
50.806,15.305
51.038,15.372
51.27,15.438
51.502,15.505
51.735,15.572
51.967,15.638
52.199,15.705
52.431,15.772
52.663,15.839
52.895,15.905
53.127,15.972
53.359,16.039
53.591,16.106
53.823,16.172
54.056,16.239
54.288,16.306
54.52,16.373
54.752,16.439
54.984,16.506
55.216,16.573
55.448,16.64
55.68,16.706
55.912,16.773
56.144,16.84
56.377,16.907
56.609,16.973
56.841,17.04
57.073,17.107
57.305,17.174
57.537,17.24
57.769,17.307
58.001,17.374
58.233,17.441
58.465,17.507
58.698,17.574
58.93,17.641
59.162,17.708
59.394,17.774
59.626,17.841
59.858,17.908
60.09,17.975
60.322,18.041
60.554,18.108
60.786,18.175
61.019,18.242
61.251,18.259
61.483,18.189
61.715,18.12
61.947,18.05
62.179,17.981
62.411,17.912
62.643,17.842
62.875,17.773
63.107,17.703
63.34,17.634
63.572,17.564
63.804,17.495
64.036,17.425
64.268,17.356
64.5,17.287
64.732,17.217
64.964,17.148
65.196,17.078
65.428,17.009
65.661,16.939
65.893,16.87
66.125,16.801
66.357,16.731
66.589,16.662
66.821,16.592
67.053,16.523
67.285,16.453
67.517,16.384
67.749,16.315
67.982,16.245
68.214,16.176
68.446,16.106
68.678,16.037
68.91,15.967
69.142,15.898
69.374,15.829
69.606,15.759
69.838,15.69
70.07,15.62
70.303,15.551
70.535,15.481
70.767,15.412
70.999,15.343
71.231,15.273
71.463,15.204
71.695,15.134
71.927,15.065
72.159,14.995
72.391,14.926
72.624,14.856
72.856,14.787
73.088,14.718
73.32,14.648
73.552,14.579
73.784,14.509
74.016,14.44
74.248,14.37
74.48,14.301
74.712,14.232
74.945,14.162
75.177,14.093
75.409,14.023
75.641,13.954
75.873,13.884
76.105,13.815
76.337,13.746
76.569,13.676
76.801,13.607
77.033,13.537
77.266,13.468
77.498,13.398
77.73,13.329
77.962,13.26
78.194,13.19
78.426,13.121
78.658,13.051
78.89,12.982
79.122,12.912
79.354,12.843
79.587,12.773
79.819,12.704
80.051,12.635
80.283,12.565
80.515,12.496
80.747,12.426
80.979,12.357
81.211,12.287
81.443,12.218
81.675,12.149
81.908,12.079
82.14,12.01
82.372,11.94
82.604,11.871
82.836,11.801
83.068,11.732
83.3,11.663
83.532,11.593
83.764,11.524
83.996,11.454
84.229,11.385
84.461,11.315
84.693,11.246
84.925,11.177
85.157,11.107
85.389,11.038
85.621,10.968
85.853,10.899
86.085,10.829
86.317,10.76
86.55,10.691
86.782,10.621
87.014,10.552
87.246,10.482
87.478,10.413
87.71,10.343
87.942,10.274
88.174,10.204
88.406,10.135
88.638,10.066
88.871,9.996
89.103,9.927
89.335,9.857
89.567,9.788
89.799,9.718
90.031,9.65
90.263,9.588
90.495,9.526
90.727,9.464
90.959,9.402
91.192,9.341
91.424,9.279
91.656,9.217
91.888,9.155
92.12,9.094
92.352,9.032
92.584,8.97
92.816,8.908
93.048,8.846
93.28,8.785
93.513,8.723
93.745,8.661
93.977,8.599
94.209,8.537
94.441,8.476
94.673,8.414
94.905,8.352
95.137,8.29
95.369,8.228
95.601,8.167
95.834,8.105
96.066,8.043
96.298,7.981
96.53,7.919
96.762,7.858
96.994,7.796
97.226,7.734
97.458,7.672
97.69,7.61
97.922,7.549
98.155,7.487
98.387,7.425
98.619,7.363
98.851,7.301
99.083,7.24
99.315,7.178
99.547,7.116
99.779,7.054
100.011,6.993
100.243,6.931
100.476,6.869
100.708,6.807
100.94,6.745
101.172,6.684
101.404,6.622
101.636,6.56
101.868,6.498
102.1,6.436
102.332,6.375
102.564,6.313
102.797,6.251
103.029,6.189
103.261,6.127
103.493,6.066
103.725,6.004
103.957,5.942
104.189,5.88
104.421,5.818
104.653,5.757
104.885,5.695
105.118,5.633
105.35,5.571
105.582,5.509
105.814,5.448
106.046,5.386
106.278,5.324
106.51,5.262
106.742,5.2
106.974,5.139
107.206,5.077
107.439,5.015
107.671,4.953
107.903,4.891
108.135,4.83
108.367,4.768
108.599,4.706
108.831,4.644
109.063,4.583
109.295,4.521
109.527,4.459
109.76,4.397
109.992,4.335
110.224,4.274
110.456,4.212
110.688,4.15
110.92,4.088
111.152,4.026
111.384,3.965
111.616,3.903
111.848,3.841
112.081,3.779
112.313,3.717
112.545,3.656
112.777,3.594
113.009,3.532
113.241,3.47
113.473,3.408
113.705,3.347
113.937,3.285
114.169,3.223
114.402,3.161
114.634,3.099
114.866,3.038
115.098,2.976
115.33,2.914
115.562,2.852
115.794,2.79
116.026,2.729
116.258,2.667
116.49,2.605
116.723,2.543
116.955,2.481
117.187,2.42
117.419,2.358
117.651,2.296
117.883,2.234
118.115,2.173
118.347,2.111
118.579,2.049
118.811,1.987
119.044,1.925
119.276,1.864
119.508,1.802
119.74,1.74
119.972,1.678
