0.33,5.04
0.345,6.187
0.36,7.334
0.375,8.481
0.39,9.628
0.405,10.776
0.42,11.923
0.435,13.07
0.45,14.217
0.465,15.364
0.48,16.511
0.495,17.658
0.51,18.805
0.525,19.952
0.54,21.099
0.57,23.394
0.585,24.541
0.6,25.688
0.615,26.835
0.63,27.982
0.645,29.129
0.66,30.276
0.675,31.423
0.69,32.571
0.705,33.718
0.72,34.865
0.735,36.012
0.75,37.159
0.765,38.306
0.78,39.453
0.795,40.6
0.81,41.747
0.825,42.894
0.84,44.042
0.855,45.189
0.87,46.336
0.885,47.483
0.9,48.63
0.915,49.777
0.93,50.924
0.945,52.071
0.96,53.218
0.975,54.366
0.99,55.513
1.005,56.66
1.02,57.807
1.035,58.954
1.05,60.101
1.065,61.248
1.08,62.395
1.095,63.542
1.11,64.689
1.125,65.837
1.14,66.984
1.155,68.131
1.17,69.278
1.185,70.425
1.2,71.572
1.215,72.719
1.23,73.866
1.245,75.013
1.26,76.161
1.275,77.308
1.29,77.997
1.305,78.458
1.32,78.918
1.335,79.379
1.35,79.84
1.365,80.3
1.38,80.761
1.395,81.222
1.41,81.682
1.425,82.143
1.44,82.604
1.455,83.064
1.47,83.525
1.485,83.986
1.5,84.446
1.515,84.907
1.53,85.368
1.545,85.829
1.56,86.289
1.575,86.75
1.59,87.211
1.605,87.671
1.62,88.132
1.635,88.593
1.65,89.053
1.665,89.514
1.68,89.975
1.695,90.435
1.71,90.896
1.725,91.357
1.74,91.817
1.755,92.278
1.77,92.739
1.785,93.199
1.8,93.66
1.815,94.121
1.83,94.581
1.845,95.042
1.86,95.503
1.875,95.963
1.89,96.424
1.905,96.885
1.92,97.345
1.935,97.806
1.95,98.267
1.965,98.727
1.98,99.188
1.995,99.649
2.01,100.109
2.025,100.57
2.04,101.031
2.055,101.491
2.07,101.952
2.085,102.413
2.1,102.873
2.115,103.334
2.13,103.795
2.145,104.255
2.16,104.716
2.175,105.177
2.19,105.637
2.205,106.098
2.22,106.559
2.235,107.019
2.25,107.48
2.265,107.329
2.28,107.179
2.295,107.028
2.31,106.877
2.325,106.727
2.34,106.576
2.355,106.425
2.37,106.275
2.385,106.124
2.4,105.973
2.415,105.823
2.43,105.672
2.445,105.522
2.46,105.371
2.475,105.22
2.49,105.07
2.505,104.919
2.52,104.768
2.535,104.618
2.55,104.467
2.565,104.316
2.58,104.166
2.595,104.015
2.61,103.864
2.625,103.714
2.64,103.563
2.655,103.412
2.67,103.262
2.685,103.111
2.7,102.96
2.715,102.81
2.73,102.659
2.745,102.508
2.76,102.358
2.775,102.207
2.79,102.057
2.805,101.906
2.82,101.755
2.835,101.605
2.85,101.454
2.865,101.303
2.88,101.153
2.895,101.002
2.91,100.851
2.925,100.701
2.94,100.55
2.955,100.399
2.97,100.249
2.985,100.098
3.0,99.947
3.015,99.797
3.03,99.646
3.045,99.495
3.06,99.345
3.075,99.194
3.09,99.043
3.105,98.893
3.12,98.742
3.135,98.592
3.15,98.441
3.165,98.29
3.18,98.103
3.195,97.898
3.21,97.693
3.225,97.487
3.24,97.282
3.255,97.077
3.27,96.872
3.285,96.666
3.3,96.461
3.315,96.256
3.33,96.051
3.345,95.845
3.36,95.64
3.375,95.435
3.39,95.23
3.405,95.024
3.42,94.819
3.435,94.614
3.45,94.409
3.465,94.203
3.48,93.998
3.495,93.793
3.51,93.588
3.525,93.382
3.54,93.177
3.555,92.972
3.57,92.767
3.585,92.561
3.6,92.356
3.615,92.151
3.63,91.946
3.645,91.74
3.66,91.535
3.675,91.33
3.69,91.124
3.705,90.919
3.72,90.714
3.735,90.509
3.75,90.303
3.765,90.098
3.78,89.893
3.795,89.688
3.81,89.482
3.825,89.277
3.84,89.072
3.855,88.867
3.87,88.661
3.885,88.456
3.9,88.251
3.915,88.046
3.93,87.84
3.945,87.635
3.96,87.43
3.975,87.225
3.99,87.019
4.005,86.814
4.02,86.609
4.035,86.404
4.05,86.198
4.065,85.993
4.08,85.788
4.095,85.583
4.11,85.377
4.125,85.172
4.14,84.967
4.155,84.792
4.17,84.68
4.185,84.567
4.2,84.455
4.215,84.342
4.23,84.23
4.245,84.117
4.26,84.004
4.275,83.892
4.29,83.779
4.305,83.667
4.32,83.554
4.335,83.442
4.35,83.329
4.365,83.216
4.38,83.104
4.395,82.991
4.41,82.879
4.425,82.766
4.44,82.654
4.455,82.541
4.47,82.428
4.485,82.316
4.5,82.203
4.515,82.091
4.53,81.978
4.545,81.866
4.56,81.753
4.575,81.64
4.59,81.528
4.605,81.415
4.62,81.303
4.635,81.19
4.65,81.078
4.665,80.965
4.68,80.852
4.695,80.74
4.71,80.627
4.725,80.515
4.74,80.402
4.755,80.29
4.77,80.177
4.785,80.064
4.8,79.952
4.815,79.839
4.83,79.727
4.845,79.614
4.86,79.501
4.875,79.389
4.89,79.276
4.905,79.164
4.92,79.051
4.935,78.939
4.95,78.826
4.965,78.713
4.98,78.601
5.01,78.376
5.025,78.263
5.04,78.151
5.055,78.038
5.07,77.925
5.085,77.813
5.1,77.7
5.115,77.588
5.13,77.475
5.145,77.363
5.16,77.25
5.19,76.955
5.205,76.807
5.22,76.659
5.235,76.512
5.25,76.364
5.265,76.216
5.28,76.069
5.295,75.921
5.31,75.773
5.325,75.626
5.34,75.478
5.355,75.331
5.37,75.183
5.385,75.035
5.4,74.888
5.415,74.74
5.43,74.592
5.46,74.297
5.475,74.149
5.49,74.002
5.505,73.854
5.52,73.706
5.535,73.559
5.55,73.411
5.565,73.263
5.58,73.116
5.595,72.968
5.61,72.82
5.625,72.673
5.64,72.525
5.655,72.378
5.67,72.23
5.685,72.082
5.715,71.787
5.73,71.639
5.745,71.492
5.76,71.344
5.775,71.196
5.79,71.049
5.805,70.901
5.82,70.753
5.835,70.606
5.85,70.458
5.865,70.31
5.88,70.163
5.895,70.015
5.91,69.867
5.925,69.72
5.94,69.572
5.955,69.425
5.985,69.129
6.0,69.186
6.015,69.345
6.03,69.504
6.045,69.663
6.06,69.821
6.075,69.98
6.09,70.139
6.105,70.298
6.12,70.457
6.135,70.616
6.15,70.775
6.165,70.934
6.18,71.092
6.195,71.251
6.21,71.41
6.225,71.569
6.24,71.728
6.27,72.046
6.285,72.205
6.3,72.363
6.315,72.522
6.33,72.681
6.345,72.84
6.36,72.999
6.375,73.158
6.39,73.317
6.405,73.476
6.42,73.634
6.435,73.793
6.45,73.952
6.465,74.111
6.48,74.27
6.495,74.429
6.51,74.588
6.525,74.747
6.54,74.906
6.555,75.064
6.57,75.223
6.585,75.382
6.6,75.541
6.63,75.859
6.645,76.018
6.66,76.177
6.675,76.335
6.69,76.494
6.705,76.653
6.72,76.812
6.735,76.971
6.75,77.13
6.765,77.289
6.78,77.448
6.795,77.606
6.81,77.765
6.825,77.924
6.84,78.083
6.855,78.242
6.87,78.401
6.885,78.56
6.9,78.719
6.93,79.036
6.945,79.195
6.96,79.354
6.975,79.503
6.99,79.632
7.005,79.762
7.02,79.891
7.035,80.02
7.05,80.149
7.065,80.279
7.08,80.408
7.095,80.537
7.11,80.667
7.125,80.796
7.14,80.925
7.155,81.054
7.17,81.184
7.185,81.313
7.2,81.442
7.23,81.701
7.245,81.83
7.26,81.959
7.275,82.089
7.29,82.218
7.305,82.347
7.32,82.476
7.335,82.606
7.35,82.735
7.365,82.864
7.38,82.994
7.395,83.123
7.41,83.252
7.425,83.381
7.44,83.511
7.455,83.64
7.47,83.769
7.485,83.899
7.5,84.028
7.515,84.157
7.53,84.286
7.545,84.416
7.575,84.674
7.59,84.804
7.605,84.933
7.62,85.062
7.635,85.191
7.65,85.321
7.665,85.45
7.68,85.579
7.695,85.708
7.71,85.838
7.725,85.967
7.74,86.096
7.755,86.226
7.77,86.355
7.785,86.484
7.8,86.613
7.815,86.743
7.83,86.872
7.845,87.001
7.86,87.131
7.875,87.26
7.89,87.389
7.905,87.518
7.92,87.648
7.935,87.777
7.95,87.906
7.965,88.035
7.995,88.294
