0.01,80.15
0.026,80.167
0.042,80.184
0.058,80.201
0.074,80.218
0.09,80.234
0.106,80.251
0.122,80.268
0.138,80.285
0.154,80.302
0.17,80.319
0.186,80.336
0.202,80.308
0.218,80.266
0.234,80.224
0.25,80.181
0.266,80.139
0.282,80.096
0.298,80.054
0.314,80.012
0.33,79.969
0.346,79.927
0.362,79.895
0.378,79.935
0.394,79.975
0.41,80.015
0.426,80.055
0.442,80.095
0.458,80.135
0.474,80.175
0.49,80.215
0.506,80.255
0.522,80.295
0.538,80.335
0.554,80.114
0.57,79.855
0.586,79.596
0.602,79.354
0.618,79.226
0.634,79.098
0.65,78.97
0.666,78.815
0.682,78.615
0.698,78.415
0.714,78.215
0.73,78.015
0.746,77.877
0.762,77.844
0.778,77.811
0.794,77.777
0.81,77.744
0.826,77.71
0.842,77.677
0.858,77.818
0.874,78.134
0.89,78.45
0.906,78.766
0.922,79.082
0.938,79.365
0.954,79.616
0.97,79.867
0.986,80.117
1.002,80.47
1.018,80.857
1.034,81.243
1.05,81.63
1.066,82.145
1.082,82.66
1.098,83.176
1.114,84.199
1.13,85.295
1.146,86.536
1.162,88.019
1.178,89.018
1.194,89.533
1.21,90.048
1.226,90.765
1.242,91.817
1.258,92.869
1.274,93.921
1.29,94.973
1.306,96.112
1.322,97.396
1.338,98.68
1.354,99.964
1.37,101.248
1.386,102.435
1.402,103.463
1.418,104.491
1.434,105.518
1.45,106.546
1.466,107.574
1.482,108.602
1.498,109.629
1.514,110.616
1.53,111.48
1.546,112.344
1.562,113.402
1.578,114.526
1.594,115.649
1.61,116.775
1.626,117.903
1.642,119.031
1.658,120.159
1.674,121.236
1.69,122.306
1.706,123.375
1.722,124.445
1.738,125.61
1.754,126.869
1.77,128.129
1.786,129.388
1.802,130.596
1.818,131.442
1.834,132.289
1.85,133.135
1.866,133.981
1.882,134.828
1.898,135.674
1.914,136.472
1.93,137.262
1.946,138.052
1.962,138.843
1.978,139.633
1.994,140.424
