0.03,19.48
0.04,19.48
0.046,19.486
0.062,19.492
0.078,19.498
0.094,19.504
0.11,19.51
0.126,19.516
0.142,19.522
0.158,19.528
0.174,19.534
0.19,19.54
0.206,19.546
0.222,19.552
0.238,19.557
0.254,19.563
0.27,19.569
0.286,19.575
0.302,19.581
0.318,19.587
0.334,19.593
0.35,19.599
0.366,19.605
0.382,19.611
0.398,19.617
0.414,19.623
0.43,19.629
0.446,19.635
0.462,19.641
0.478,19.647
0.494,19.653
0.51,19.659
0.526,19.665
0.542,19.648
0.558,19.472
0.574,19.296
0.59,19.12
0.606,18.944
0.622,18.699
0.638,18.432
0.654,18.165
0.67,17.897
0.686,17.635
0.702,17.383
0.718,17.131
0.734,16.879
0.75,16.627
0.766,16.427
0.782,16.311
0.798,16.196
0.814,16.08
0.83,15.964
0.846,15.849
0.862,15.976
0.878,16.184
0.894,16.392
0.91,16.6
0.926,16.808
0.942,17.274
0.958,17.826
0.974,18.378
0.99,18.93
1.006,19.902
1.022,20.875
1.038,21.847
1.054,22.82
1.07,23.792
1.086,25.093
1.102,26.941
1.118,28.789
1.134,30.637
1.15,32.485
1.166,34.333
1.182,36.183
1.198,38.047
1.214,39.911
1.23,41.775
1.246,43.639
1.262,45.503
1.278,47.367
1.294,49.231
1.31,51.095
1.326,52.959
1.342,54.796
1.358,56.44
1.374,58.084
1.39,59.729
1.406,61.373
1.422,63.018
1.438,64.662
1.454,66.307
1.47,67.951
1.486,69.596
1.502,71.24
1.518,72.884
1.534,74.587
1.55,76.298
1.566,78.01
1.582,79.721
1.598,81.432
1.614,83.143
1.63,84.854
1.646,86.565
1.662,88.277
1.678,89.988
1.694,91.699
1.71,93.41
1.726,95.15
1.742,96.89
1.758,98.63
1.774,100.37
1.79,102.11
1.806,103.85
1.822,105.59
1.838,107.33
1.854,109.07
1.87,110.81
1.886,112.55
1.902,114.29
1.918,115.655
1.934,116.645
1.95,117.635
1.966,118.625
1.982,119.615
1.998,120.544
2.014,121.411
2.03,122.278
2.046,122.973
2.062,123.381
2.078,123.789
2.094,124.197
2.11,124.942
2.126,125.89
2.142,126.837
2.158,127.785
2.174,128.732
2.19,129.68
2.206,129.836
2.222,129.992
2.238,130.148
2.254,130.304
2.27,130.46
