0.02,115.04
0.022,115.14
0.036,114.948
0.052,114.856
0.068,114.83
0.084,114.87
0.1,114.91
0.116,114.807
0.132,114.704
0.148,114.601
0.164,114.499
0.18,114.396
0.196,114.293
0.212,114.19
0.228,114.087
0.244,114.023
0.26,114.075
0.276,114.126
0.292,114.178
0.308,114.23
0.324,114.282
0.34,114.334
0.356,114.385
0.372,114.437
0.388,114.489
0.404,114.541
0.42,114.671
0.436,114.848
0.452,115.026
0.468,115.203
0.484,115.381
0.5,115.558
0.516,115.736
0.532,116.101
0.548,116.53
0.564,116.958
0.58,117.386
0.596,117.814
0.612,118.243
0.628,118.671
0.644,119.099
0.66,119.625
0.676,120.21
0.692,120.795
0.708,121.38
0.724,121.964
0.74,122.549
0.756,123.134
0.772,123.744
0.788,124.363
0.804,124.981
0.82,125.6
0.836,126.219
0.852,126.837
0.868,127.456
0.884,128.011
0.9,128.375
0.916,128.739
0.932,129.103
0.948,129.467
0.964,129.831
0.98,130.195
0.996,130.559
1.012,130.923
1.028,131.287
1.044,131.599
1.06,131.755
1.076,131.912
1.092,132.068
1.108,132.225
1.124,132.381
1.14,132.537
1.156,132.694
1.172,132.85
1.188,133.006
1.204,133.163
1.22,133.319
1.236,133.475
1.252,133.632
1.268,133.621
1.284,133.444
1.3,133.266
1.316,133.089
1.332,132.911
1.348,132.734
1.364,132.557
1.38,132.275
1.396,131.93
1.412,131.585
1.428,131.241
1.444,130.896
1.46,130.552
1.476,130.207
1.492,129.862
1.508,129.323
1.524,128.588
1.54,127.853
1.556,127.119
1.572,126.384
1.588,125.649
1.604,124.915
1.62,124.18
1.636,123.087
1.652,121.994
1.668,120.901
1.684,119.807
1.7,118.714
1.716,117.621
1.732,116.528
1.748,115.435
1.764,114.342
1.78,113.248
1.796,112.155
1.812,111.062
1.828,109.969
1.844,108.876
1.86,107.783
1.876,106.689
1.892,105.596
1.908,104.503
1.924,103.41
1.94,102.485
1.956,101.661
1.972,100.837
1.988,100.013
2.004,99.498
2.02,99.026
2.036,98.555
2.052,98.083
2.068,97.612
2.084,97.141
2.1,96.669
2.116,96.198
2.132,95.868
2.148,95.586
2.164,95.304
2.18,95.022
2.196,94.74
2.212,94.457
2.228,94.175
2.244,93.931
2.26,93.692
2.276,93.453
2.292,93.214
2.308,92.976
2.324,92.737
2.34,92.498
2.356,92.259
2.372,92.018
2.388,91.765
2.404,91.512
2.42,91.258
2.436,91.005
2.452,90.752
2.468,90.498
2.484,90.245
2.5,89.942
2.516,89.61
2.532,89.278
2.548,88.945
2.564,88.613
2.58,88.281
2.596,87.948
2.612,87.616
2.628,87.28
2.644,86.94
2.66,86.599
2.676,86.259
2.692,85.919
2.708,85.579
2.724,85.238
2.74,84.898
2.756,84.558
2.772,84.217
2.788,83.877
2.804,83.537
2.82,83.197
2.836,82.856
2.852,82.516
2.868,82.176
2.884,81.836
2.9,81.495
2.916,81.155
2.932,80.959
2.948,80.811
2.964,80.663
2.98,80.515
2.996,80.367
3.012,80.235
3.028,80.109
3.044,79.982
3.06,79.855
3.076,79.729
3.092,79.602
3.108,79.476
3.124,79.526
3.14,79.602
3.156,79.677
3.172,79.753
3.188,79.829
3.204,79.904
3.22,79.98
3.236,80.05
3.252,80.12
3.268,80.19
3.284,80.26
3.3,80.329
3.316,80.399
3.332,80.469
3.348,80.539
3.364,80.609
3.38,80.679
3.396,80.749
3.412,80.796
3.428,80.688
3.444,80.58
3.46,80.471
3.476,80.363
3.492,80.254
3.508,80.123
3.524,79.969
3.54,79.815
3.556,79.66
3.572,79.506
3.588,79.352
3.604,79.198
3.62,79.017
3.636,78.819
3.652,78.622
3.668,78.425
3.684,78.227
3.7,78.03
3.716,77.833
3.732,77.637
3.748,77.451
3.764,77.265
3.78,77.079
3.796,76.894
3.812,76.708
3.828,76.522
3.844,76.336
3.86,76.151
3.876,75.965
3.892,75.779
3.908,75.593
3.924,75.492
3.94,75.403
3.956,75.314
3.972,75.225
3.988,75.135
4.004,75.046
